"review_date";"review_link"
2019-01-07;"https://www.whiskynotes.be/2019/tamdhu/tamdhu-10-years-1970s-tamdhu-batch-strength/"
2019-01-04;"https://www.whiskynotes.be/2019/bowmore/bowmore-springtide/"
2019-01-04;"https://www.whiskynotes.be/2019/highland-park/highland-park-18-years-boutiquey-whisky/"
2019-01-03;"https://www.whiskynotes.be/2019/caperdonich/caperdonich-1995-signatory-30th-anniversary/"
2018-12-31;"https://www.whiskynotes.be/2018/bunnahabhain/bunnahabhain-26-years-malt-musketeers/"
2018-12-28;"https://www.whiskynotes.be/2018/fettercairn/fettercairn-28-years-40-years-50-years/"
2018-12-27;"https://www.whiskynotes.be/2018/caol-ila/caol-ila-6-years-master-of-malt/"
2018-12-25;"https://www.whiskynotes.be/2018/lagavulin/lagavulin-25-years-200th-anniversary/"
2018-12-24;"https://www.whiskynotes.be/2018/undisclosed/peats-beast-25-year-old/"
2018-12-21;"https://www.whiskynotes.be/2018/clynelish/clynelish-1996-signatory-11390-whisky-exchange/"
2018-12-20;"https://www.whiskynotes.be/2018/benriach/benriach-2006-px-cask-5293-lmdw/"
2018-12-19;"https://www.whiskynotes.be/2018/glenlivet-2/glenlivet-2003-glenturret-2004-gordon-macphail-twe/"
2018-12-18;"https://www.whiskynotes.be/2018/glengyle/kilkerran-8-years-cask-strength/"
2018-12-17;"https://www.whiskynotes.be/2018/irish-whiskey/jameson-bow-street-18-years-cask-strength/"
2018-12-14;"https://www.whiskynotes.be/2018/laphroaig/laphroaig-20-years-boutiquey-whisky-company/"
2018-12-13;"https://www.whiskynotes.be/2018/highland-park/highland-park-1992-brachadair-crann/"
2018-12-12;"https://www.whiskynotes.be/2018/undisclosed/blended-malt-2001-liquid-treasures/"
2018-12-11;"https://www.whiskynotes.be/2018/irish-whiskey/teeling-27-years-1991-twe-exclusive/"
2018-12-10;"https://www.whiskynotes.be/2018/glentauchers/glen-keith-1993-glentauchers-1991-scapa-1998-connoisseurs-choice/"
2018-12-07;"https://www.whiskynotes.be/2018/port-ellen/caol-ila-1968-macallan-1954-rinaldi-port-ellen-12yo-james-mcarthur/"
2018-12-06;"https://www.whiskynotes.be/2018/clynelish/clynelish-1972-whisky-agency-private-stock/"
2018-12-05;"https://www.whiskynotes.be/2018/brora/brora-1977-24-years-rare-malts/"
2018-12-04;"https://www.whiskynotes.be/2018/glen-grant/glen-grant-1950-gordon-macphail/"
2018-12-03;"https://www.whiskynotes.be/2018/springbank/springbank-1995-whiskynerds/"
2018-12-01;"https://www.whiskynotes.be/2018/whisky-news/highland-park-soren-solkaer-abunadh-alba-craigellachie-private-stock/"
2018-11-30;"https://www.whiskynotes.be/2018/undisclosed/unicorn-30-years-cws-china/"
2018-11-29;"https://www.whiskynotes.be/2018/laphroaig/laphroaig-2011-obsession-whisky-tempel/"
2018-11-28;"https://www.whiskynotes.be/2018/bruichladdich/octomore-09-1-09-2-09-3-dialogos/"
2018-11-27;"https://www.whiskynotes.be/2018/inverleven/inverleven-1985-private-collection-gordon-macphail/"
2018-11-26;"https://www.whiskynotes.be/2018/bowmore/bowmore-2002-master-of-malt/"
2018-11-23;"https://www.whiskynotes.be/2018/highland-park/black-friday-2018-whisky-exchange/"
2018-11-22;"https://www.whiskynotes.be/2018/blends/compass-box-flaming-heart-2018/"
2018-11-21;"https://www.whiskynotes.be/2018/glenrothes/glenrothes-1974-gordon-macphail/"
2018-11-20;"https://www.whiskynotes.be/2018/longrow/longrow-14-years-sherry/"
2018-11-19;"https://www.whiskynotes.be/2018/lagavulin/lagavulin-select-cask-21-years-1997/"
2018-11-16;"https://www.whiskynotes.be/2018/irish-whiskey/red-spot-15-years/"
2018-11-15;"https://www.whiskynotes.be/2018/mannochmore/mannochmore-1999-gordon-macphail/"
2018-11-14;"https://www.whiskynotes.be/2018/st-magdalene/st-magdalene-1982-malt-musketeers/"
2018-11-13;"https://www.whiskynotes.be/2018/caol-ila/port-askaig-33-years-impex/"
2018-11-12;"https://www.whiskynotes.be/2018/glendronach/glendronach-1989-px-5476/"
2018-11-09;"https://www.whiskynotes.be/2018/undisclosed/christmas-malt-17-years-whisky-exchange/"
2018-11-08;"https://www.whiskynotes.be/2018/loch-lomond/inchmoan-2004-single-cask-68-holy-dram-israel/"
2018-11-07;"https://www.whiskynotes.be/2018/springbank/springbank-1996-archives-cask-5556/"
2018-11-06;"https://www.whiskynotes.be/2018/caol-ila/caol-ila-17-years-2000-master-of-malt/"
2018-11-05;"https://www.whiskynotes.be/2018/glenfiddich/glenfiddich-winter-storm-batch-2/"
2018-10-31;"https://www.whiskynotes.be/2018/braes-of-glenlivet/braes-of-glenlivet-1994-maltbarn-23-years/"
2018-10-30;"https://www.whiskynotes.be/2018/springbank/springbank-1996-master-of-malt/"
2018-10-29;"https://www.whiskynotes.be/2018/irish-whiskey/irish-malt-1993-liquid-art-beacon-spirits/"
2018-10-26;"https://www.whiskynotes.be/2018/japan-whisky/karuizawa-50-year-old-elixir-distillers/"
2018-10-25;"https://www.whiskynotes.be/2018/caol-ila/special-releases-2018-tasting-notes-2/"
2018-10-24;"https://www.whiskynotes.be/2018/caol-ila/special-releases-2018-tasting-notes-part1/"
2018-10-23;"https://www.whiskynotes.be/2018/glen-garioch/glen-garioch-1979-single-cask-cws/"
2018-10-22;"https://www.whiskynotes.be/2018/springbank/springbank-1993-twe-masterpieces/"
2018-10-19;"https://www.whiskynotes.be/2018/blends/epitome-1993-maltbarn/"
2018-10-18;"https://www.whiskynotes.be/2018/arran/arran-21yo-1996-whisky-show-twe/"
2018-10-17;"https://www.whiskynotes.be/2018/grain/invergordon-1972-1973-cave-aquila-boogieman-whisky-show/"
2018-10-16;"https://www.whiskynotes.be/2018/rum/hampden-estate-46/"
2018-10-15;"https://www.whiskynotes.be/2018/ledaig/ledaig-12-years-whisky-exchange/"
2018-10-12;"https://www.whiskynotes.be/2018/undisclosed/speyside-region-1977-maltbarn/"
2018-10-11;"https://www.whiskynotes.be/2018/glendronach/glendronach-2003-oloroso-5489-2002-px-4648/"
2018-10-10;"https://www.whiskynotes.be/2018/bruichladdich/bruichladdich-1991-for-cws/"
2018-10-09;"https://www.whiskynotes.be/2018/bunnahabhain/bunnahabhain-11yo-ledaig-12yo-gordon-macphail-discovery/"
2018-10-08;"https://www.whiskynotes.be/2018/jura/jura-seven-wood/"
2018-10-05;"https://www.whiskynotes.be/2018/old-pulteney/pulteney-1998-connoisseurs-choice/"
2018-10-04;"https://www.whiskynotes.be/2018/glendronach/glendronach-1993-cask-55-cask-445/"
2018-10-03;"https://www.whiskynotes.be/2018/caperdonich/caperdonich-1995-master-of-malt/"
2018-10-02;"https://www.whiskynotes.be/2018/tomatin/tomatin-wood-tomatin-fire/"
2018-10-01;"https://www.whiskynotes.be/2018/longmorn/longmorn-1961-gordon-macphail-twins-508-512/"
2018-09-28;"https://www.whiskynotes.be/2018/undisclosed/cask-orkney-18-years/"
2018-09-27;"https://www.whiskynotes.be/2018/glenallachie/glenallachie-1990-cask-2517/"
2018-09-26;"https://www.whiskynotes.be/2018/caol-ila/caol-ila-1984-connoisseurs-choice/"
2018-09-25;"https://www.whiskynotes.be/2018/glenallachie/glenallachie-12-years/"
2018-09-24;"https://www.whiskynotes.be/2018/glen-scotia/glen-scotia-double-cask/"
2018-09-21;"https://www.whiskynotes.be/2018/edradour/edradour-1995-for-whisky-l/"
2018-09-20;"https://www.whiskynotes.be/2018/glengoyne/glengoyne-30-year-old/"
2018-09-19;"https://www.whiskynotes.be/2018/clynelish/clynelish-1989-connoisseurs-choice/"
2018-09-18;"https://www.whiskynotes.be/2018/arran/arran-10-years/"
2018-09-17;"https://www.whiskynotes.be/2018/balvenie/balvenie-caribbean-cask-14-years/"
2018-09-14;"https://www.whiskynotes.be/2018/mortlach/mortlach-1987-connoisseurs-choice/"
2018-09-13;"https://www.whiskynotes.be/2018/glenlivet-2/glenlivet-2007-italian-car-series-signatory/"
2018-09-12;"https://www.whiskynotes.be/2018/highland-park/highland-park-14-years-loyalty-of-the-wolf-highland-park-viking-pride-travel-edition/"
2018-09-11;"https://www.whiskynotes.be/2018/fettercairn/fettercairn-12-years/"
2018-09-10;"https://www.whiskynotes.be/2018/blends/compass-box-story-of-the-spaniard-great-king-street/"
2018-09-07;"https://www.whiskynotes.be/2018/bruichladdich/port-charlotte-13-years-boutiquey-whisky/"
2018-09-06;"https://www.whiskynotes.be/2018/brora/port-ellen-1978-brora-1978-ardbeg-1978/"
2018-09-05;"https://www.whiskynotes.be/2018/glen-keith/glen-keith-1994-asta-morris/"
2018-09-04;"https://www.whiskynotes.be/2018/wolfburn/wolfburn-batch-270/"
2018-09-03;"https://www.whiskynotes.be/2018/ben-nevis/ben-nevis-1990-2007-le-gust/"
2018-08-31;"https://www.whiskynotes.be/2018/laphroaig/laphroaig-10-year-old/"
2018-08-30;"https://www.whiskynotes.be/2018/springbank/springbank-2003-13-years-sherry-cask/"
2018-08-29;"https://www.whiskynotes.be/2018/glenrothes/glenrothes-1997-whisky-faessle-eiling-lim/"
2018-08-28;"https://www.whiskynotes.be/2018/glenallachie/glenallachie-18-year-old/"
2018-08-27;"https://www.whiskynotes.be/2018/aberfeldy/aberfeldy-1993-connoisseurs-choice/"
2018-08-24;"https://www.whiskynotes.be/2018/usa-bourbon/widow-jane-10-years/"
2018-08-23;"https://www.whiskynotes.be/2018/blends/peteseries-asta-morris/"
2018-08-22;"https://www.whiskynotes.be/2018/lagavulin/lagavulin-distillers-edition-a-1995-2000-vertical-tasting/"
2018-08-21;"https://www.whiskynotes.be/2018/miltonduff/miltonduff-40-years-boutiquey-whisky/"
2018-08-20;"https://www.whiskynotes.be/2018/macduff/macduff-1997-valinch-mallet/"
2018-08-17;"https://www.whiskynotes.be/2018/blends/vega-40-years-north-star-spirits/"
2018-08-16;"https://www.whiskynotes.be/2018/highland-park/orkney-malt-2000-eiling-lim-zen/"
2018-08-15;"https://www.whiskynotes.be/2018/glenmorangie/glenmorangie-18-years/"
2018-08-14;"https://www.whiskynotes.be/2018/glen-moray/glen-moray-2007-asta-morris/"
2018-08-13;"https://www.whiskynotes.be/2018/hazelburn/hazelburn-13-years-oloroso-2004/"
2018-08-10;"https://www.whiskynotes.be/2018/kilchoman/kilchoman-loch-gorm-2018/"
2018-08-09;"https://www.whiskynotes.be/2018/ardmore/ardmore-14-years-that-boutiquey-whisky-co/"
2018-08-08;"https://www.whiskynotes.be/2018/glenmorangie/glenmorange-grand-vintage-1990/"
2018-08-07;"https://www.whiskynotes.be/2018/caol-ila/caol-ila-2011-asta-morris/"
2018-08-06;"https://www.whiskynotes.be/2018/blends/rock-oyster-cask-strength-18-years/"
2018-08-03;"https://www.whiskynotes.be/2018/glen-garioch/glen-garioch-1976-smws-19-1/"
2018-08-02;"https://www.whiskynotes.be/2018/bunnahabhain/bunnahabhain-11-years-that-boutiquey-whisky/"
2018-08-01;"https://www.whiskynotes.be/2018/irish-whiskey/irish-malt-1992-liquid-treasures/"
2018-07-31;"https://www.whiskynotes.be/2018/highland-park/highland-park-spirit-of-the-bear-highland-park-wings-of-the-eagle/"
2018-07-30;"https://www.whiskynotes.be/2018/inchgower/inchgower-2002-gordon-macphail/"
2018-07-27;"https://www.whiskynotes.be/2018/dalmore/dalmore-15-years/"
2018-07-26;"https://www.whiskynotes.be/2018/highland-park/orkney-2005-signatory-flanders-finest-cask/"
2018-07-25;"https://www.whiskynotes.be/2018/old-pulteney/old-pulteney-2006-vintage/"
2018-07-24;"https://www.whiskynotes.be/2018/irish-whiskey/irish-malt-1993-whisky-agency-whisky-exchange/"
2018-07-23;"https://www.whiskynotes.be/2018/bowmore/bowmore-1998-whisky-agency-whisky-exchange/"
2018-07-20;"https://www.whiskynotes.be/2018/allt-a-bhainne/allt-a-bhainne-1980-cadenhead/"
2018-07-19;"https://www.whiskynotes.be/2018/bowmore/bowmore-18-year-old/"
2018-07-18;"https://www.whiskynotes.be/2018/springbank/springbank-local-barley-10-years/"
2018-07-17;"https://www.whiskynotes.be/2018/glencadam/glencadam-origin-1825/"
2018-07-16;"https://www.whiskynotes.be/2018/glen-keith/glen-keith-24-years-boutiquey-whisky/"
2018-07-13;"https://www.whiskynotes.be/2018/irish-whiskey/teeling-1998-rum-cask-nectar-belgium/"
2018-07-12;"https://www.whiskynotes.be/2018/japan-whisky/kurayoshi-sherry-cask/"
2018-07-11;"https://www.whiskynotes.be/2018/world/box-quercus-i-robur/"
2018-07-10;"https://www.whiskynotes.be/2018/glendronach/glendronach-cask-strength-batch-7/"
2018-07-09;"https://www.whiskynotes.be/2018/glen-grant/glen-grant-18-years/"
2018-07-06;"https://www.whiskynotes.be/2018/springbank/springbank-21-years-boutiquey-whisky/"
2018-07-05;"https://www.whiskynotes.be/2018/glenrothes/glenrothes-2006-2009-valinch-mallet/"
2018-07-04;"https://www.whiskynotes.be/2018/bruichladdich/port-charlotte-10-years-2018/"
2018-07-03;"https://www.whiskynotes.be/2018/edradour/edradour-2008-ultimate-cask-118/"
2018-07-02;"https://www.whiskynotes.be/2018/blends/compass-box-delilah-xxv/"
2018-06-29;"https://www.whiskynotes.be/2018/bowmore/bowmore-27-years-boutique-y-whisky/"
2018-06-28;"https://www.whiskynotes.be/2018/ardbeg/ardbeg-grooves-review/"
2018-06-27;"https://www.whiskynotes.be/2018/auchentoshan/auchentoshan-2001-signatory-tasttoe/"
2018-06-26;"https://www.whiskynotes.be/2018/glengoyne/glengoyne-18-years/"
2018-06-25;"https://www.whiskynotes.be/2018/glenlivet-2/glenlivet-1981-cask-12-whisky-exchange/"
2018-06-23;"https://www.whiskynotes.be/2018/royal-lochnagar/royal-lochnagar-12-year-old/"
2018-06-22;"https://www.whiskynotes.be/2018/tomatin/tomatin-21-years-that-boutiquey-whisky/"
2018-06-21;"https://www.whiskynotes.be/2018/highland-park/highland-park-1970-centenary-reserve/"
2018-06-20;"https://www.whiskynotes.be/2018/tamdhu/tamdhu-28-batch-1-boutiquey-whisky/"
2018-06-19;"https://www.whiskynotes.be/2018/braes-of-glenlivet/braeval-1998-connoisseurs-choice/"
2018-06-18;"https://www.whiskynotes.be/2018/auchentoshan/auchentoshan-18-years/"
2018-06-15;"https://www.whiskynotes.be/2018/cognac/cognac-vallein-tercinier-lot-90-maltbarn/"
2018-06-14;"https://www.whiskynotes.be/2018/caol-ila/caol-ila-18-years/"
2018-06-13;"https://www.whiskynotes.be/2018/blends/blended-malt-20-years-moscatel-darkness/"
2018-06-12;"https://www.whiskynotes.be/2018/ben-nevis/ben-nevis-1999-valinch-mallet/"
2018-06-11;"https://www.whiskynotes.be/2018/caol-ila/gordon-macphail-discovery-balblair-miltonduff-caol-ila/"
2018-06-08;"https://www.whiskynotes.be/2018/highland-park/orkney-11-years-2007-sherwoods/"
2018-06-07;"https://www.whiskynotes.be/2018/springbank/springbank-26-years-1992-maltbarn/"
2018-06-06;"https://www.whiskynotes.be/2018/glen-mhor/glen-mhor-1975-cadenhead-cask-strength/"
2018-06-05;"https://www.whiskynotes.be/2018/bruichladdich/octomore-oc5-elements-of-islay/"
2018-06-04;"https://www.whiskynotes.be/2018/clynelish/clynelish-24-years-boutiquey-whisky/"
2018-06-01;"https://www.whiskynotes.be/2018/glencadam/glencadam-1974-gordon-macphail/"
2018-05-31;"https://www.whiskynotes.be/2018/caol-ila/caol-ila-2003-connoisseurs-choice/"
2018-05-30;"https://www.whiskynotes.be/2018/highland-park/highland-park-17-the-light/"
2018-05-29;"https://www.whiskynotes.be/2018/deanston/deanston-2008-bordeaux-red-wine/"
2018-05-28;"https://www.whiskynotes.be/2018/blends/blended-whisky-22-years-boutiquey-whisky/"
2018-05-25;"https://www.whiskynotes.be/2018/bunnahabhain/port-askaig-14-years/"
2018-05-24;"https://www.whiskynotes.be/2018/ardmore/ardmore-20-years-1996/"
2018-05-23;"https://www.whiskynotes.be/2018/cragganmore/cragganmore-12-years/"
2018-05-22;"https://www.whiskynotes.be/2018/glen-elgin/glen-elgin-1997-connoisseurs-choice/"
2018-05-21;"https://www.whiskynotes.be/2018/bruichladdich/bruichladdich-13-years-boutiquey-whisky/"
2018-05-18;"https://www.whiskynotes.be/2018/glendronach/glendronach-1992-cask-1123/"
2018-05-17;"https://www.whiskynotes.be/2018/ardmore/ardmore-2008-asta-morris/"
2018-05-16;"https://www.whiskynotes.be/2018/loch-lomond/croftengea-2008-single-cask-whisky-exchange/"
2018-05-15;"https://www.whiskynotes.be/2018/blends/nectar-grove-wemyss-malts/"
2018-05-14;"https://www.whiskynotes.be/2018/caol-ila/cl10-elements-of-islay-caol-ila/"
2018-05-11;"https://www.whiskynotes.be/2018/tomintoul/tomintoul-five-decades-15-years-16-years/"
2018-05-10;"https://www.whiskynotes.be/2018/benromach/benromach-1977-single-cask-1268/"
2018-05-09;"https://www.whiskynotes.be/2018/lagavulin/south-shore-islay-8-years-valinch-mallet/"
2018-05-08;"https://www.whiskynotes.be/2018/ardbeg/ardbeg-ar10-elements-of-islay/"
2018-05-07;"https://www.whiskynotes.be/2018/irish-whiskey/teeling-revival-12-years-v/"
2018-05-04;"https://www.whiskynotes.be/2018/macallan/macallan-rare-cask-black/"
2018-05-03;"https://www.whiskynotes.be/2018/usa-bourbon/rock-town-1-year-boutiquey-whisky-company/"
2018-05-02;"https://www.whiskynotes.be/2018/lagavulin/elements-of-islay-lg8-lagavulin/"
2018-05-01;"https://www.whiskynotes.be/2018/macduff/macduff-1980-malts-of-scotland/"
2018-04-30;"https://www.whiskynotes.be/2018/grain/girvan-33-years-cadenhead/"
2018-04-27;"https://www.whiskynotes.be/2018/undisclosed/speyside-region-1973-45yo-maltbarn/"
2018-04-26;"https://www.whiskynotes.be/2018/world/slyrs-edition-no-3-oloroso-finish-bodegas-tradicion/"
2018-04-25;"https://www.whiskynotes.be/2018/glen-ord/blended-grain-50yo-blended-malt-6yo-glen-ord-20yo-that-boutiquey-whisky-co/"
2018-04-24;"https://www.whiskynotes.be/2018/dailuaine/dailuaine-16-years-flora-fauna/"
2018-04-23;"https://www.whiskynotes.be/2018/benromach/benromach-1998-20th-anniversary-bottling/"
2018-04-20;"https://www.whiskynotes.be/2018/brora/brora-30-years-2004/"
2018-04-19;"https://www.whiskynotes.be/2018/glenfiddich/wardhead-1997-liquid-treasures/"
2018-04-18;"https://www.whiskynotes.be/2018/old-pulteney/old-pulteney-2004-twe-exclusive/"
2018-04-17;"https://www.whiskynotes.be/2018/lagavulin/lochan-sholum-2003-maltbarn/"
2018-04-16;"https://www.whiskynotes.be/2018/springbank/springbank-2000-port-of-holmsund/"
2018-04-13;"https://www.whiskynotes.be/2018/clynelish/clynelish-1995-signatory-whisky-exchange-8676/"
2018-04-12;"https://www.whiskynotes.be/2018/world/english-whisky-co-2011-claxtons/"
2018-04-11;"https://www.whiskynotes.be/2018/blends/blended-scotch-50-years-batch5-tbwc/"
2018-04-10;"https://www.whiskynotes.be/2018/balvenie/balvenie-tun-1509-batch-4/"
2018-04-09;"https://www.whiskynotes.be/2018/glenfarclas/glenfarclas-18-years/"
2018-04-06;"https://www.whiskynotes.be/2018/blends/lost-distilleries-blend-batch-10/"
2018-04-05;"https://www.whiskynotes.be/2018/bunnahabhain/bunnahabhain-moine-brandy-finish-px-finish/"
2018-04-04;"https://www.whiskynotes.be/2018/blends/big-peat-25-years-gold-edition/"
2018-04-03;"https://www.whiskynotes.be/2018/rum/foursquare-2004-caroni-1997-rasta-morris/"
2018-04-02;"https://www.whiskynotes.be/2018/glenallachie/glenallachie-distillery-edition/"
2018-03-30;"https://www.whiskynotes.be/2018/old-pulteney/old-pulteney-25-years/"
2018-03-29;"https://www.whiskynotes.be/2018/glentauchers/glentauchers-20-years-tbwc-for-lmdw/"
2018-03-28;"https://www.whiskynotes.be/2018/blends/compass-box-double-single/"
2018-03-27;"https://www.whiskynotes.be/2018/bruichladdich/bruichladdich-2005-tamdhu-2007-croftengea-2007-archives/"
2018-03-26;"https://www.whiskynotes.be/2018/tomatin/tomatin-1988-batch-3/"
2018-03-23;"https://www.whiskynotes.be/2018/loch-lomond/inchmurrin-2008-single-cask-heathrow-t5/"
2018-03-22;"https://www.whiskynotes.be/2018/glenlivet-2/glenlivet-code/"
2018-03-21;"https://www.whiskynotes.be/2018/lagavulin/lagavulin-8-years-2017/"
2018-03-20;"https://www.whiskynotes.be/2018/auchentoshan/auchentoshan-1992-signatory-5430/"
2018-03-19;"https://www.whiskynotes.be/2018/world/willowbank-whisky-17-years-tbwc/"
2018-03-16;"https://www.whiskynotes.be/2018/benriach/benriach-21-years/"
2018-03-15;"https://www.whiskynotes.be/2018/rum/rum-hampden-2010-lrok-travellers-2007-don-pancho-25-years/"
2018-03-14;"https://www.whiskynotes.be/2018/bowmore/bowmore-vintners-trilogy-26-years-french-oak/"
2018-03-13;"https://www.whiskynotes.be/2018/glen-albyn/glen-albyn-10-years-john-mcpherson/"
2018-03-12;"https://www.whiskynotes.be/2018/blends/johnnie-walker-blue-label-brora-and-rare/"
2018-03-09;"https://www.whiskynotes.be/2018/longmorn/woodwinters-the-one-fiadhaich-27-years/"
2018-03-08;"https://www.whiskynotes.be/2018/highland-park/macduff-2003-orkney-2007-glen-keith-1994-glen-keith-1995-claxtons/"
2018-03-07;"https://www.whiskynotes.be/2018/glenfarclas/glenfarclas-30-years/"
2018-03-06;"https://www.whiskynotes.be/2018/glenrothes/glenrothes-1992-wine-merchants-cask-lustau-01/"
2018-03-05;"https://www.whiskynotes.be/2018/usa-bourbon/bookers-true-barrel-batch-2017-01e/"
2018-03-02;"https://www.whiskynotes.be/2018/balblair/balblair-2005-balblair-2000-balblair-1991/"
2018-03-01;"https://www.whiskynotes.be/2018/undisclosed/speyside-region-1998-maltbarn/"
2018-02-28;"https://www.whiskynotes.be/2018/benriach/benriach-22-years-moscatel-finish/"
2018-02-27;"https://www.whiskynotes.be/2018/bowmore/bowmore-vintners-trilogy-18-years-manzanilla/"
2018-02-26;"https://www.whiskynotes.be/2018/glenfiddich/glenfiddich-18-year-old/"
2018-02-23;"https://www.whiskynotes.be/2018/auchentoshan/auchentoshan-1965-40-years/"
2018-02-22;"https://www.whiskynotes.be/2018/benriach/benriach-25-year-old/"
2018-02-21;"https://www.whiskynotes.be/2018/undisclosed/speyside-region-1973-mancarella-liquid-treasures-whisky-faessle/"
2018-02-20;"https://www.whiskynotes.be/2018/irish-whiskey/roe-and-co-irish-whiskey/"
2018-02-19;"https://www.whiskynotes.be/2018/world/kavalan-solist-amontillado/"
2018-02-16;"https://www.whiskynotes.be/2018/bunnahabhain/bunnahabhain-35-years-tbwc-batch-4/"
2018-02-15;"https://www.whiskynotes.be/2018/deanston/deanston-12-years/"
2018-02-14;"https://www.whiskynotes.be/2018/tullibardine/tullibardine-1993-sansibar-clans-maltbarn/"
2018-02-13;"https://www.whiskynotes.be/2018/blends/collectivum-xxviii-special-release/"
2018-02-12;"https://www.whiskynotes.be/2018/undisclosed/port-askaig-8-years/"
2018-02-09;"https://www.whiskynotes.be/2018/glenrothes/glenrothes-2000-2364-uk-exclusive/"
2018-02-08;"https://www.whiskynotes.be/2018/bowmore/woodwinters-the-four-isle-solera-16-years/"
2018-02-07;"https://www.whiskynotes.be/2018/glen-keith/glen-keith-1995-cave-aquila-1993-sansibar-clans/"
2018-02-06;"https://www.whiskynotes.be/2018/loch-lomond/inchmurrin-18-year-old/"
2018-02-05;"https://www.whiskynotes.be/2018/macallan/macallan-edition-no-3/"
2018-02-02;"https://www.whiskynotes.be/2018/kilchoman/kilchoman-10-years-2007-exclusive-whisky-exchange/"
2018-02-01;"https://www.whiskynotes.be/2018/highland-park/highland-park-1967-john-scotts-6687/"
2018-01-31;"https://www.whiskynotes.be/2018/convalmore/convalmore-1975-gordon-macphail/"
2018-01-30;"https://www.whiskynotes.be/2018/speyburn/speyburn-bradan-orach-10-years-15-years/"
2018-01-29;"https://www.whiskynotes.be/2018/caol-ila/caol-ila-1984-douglas-laing-xop/"
2018-01-26;"https://www.whiskynotes.be/2018/glen-moray/glen-moray-chardonnay-cask-finish/"
2018-01-25;"https://www.whiskynotes.be/2018/glengoyne/glengoyne-25-years/"
2018-01-24;"https://www.whiskynotes.be/2018/glendronach/glendronach-1993-cask-475-cask-30-lmdw/"
2018-01-23;"https://www.whiskynotes.be/2018/cragganmore/cragganmore-27-years-fino-darkness/"
2018-01-22;"https://www.whiskynotes.be/2018/glenlossie/glenlossie-1975-whisky-agency-the-nectar/"
2018-01-19;"https://www.whiskynotes.be/2018/kilchoman/kilchoman-2011-master-of-malt-vs-whiskybase/"
2018-01-18;"https://www.whiskynotes.be/2018/bladnoch/bladnoch-1990-antique-lions-of-spirits/"
2018-01-17;"https://www.whiskynotes.be/2018/ardmore/ardmore-tradition/"
2018-01-16;"https://www.whiskynotes.be/2018/irish-whiskey/green-spot-chateau-montelena/"
2018-01-15;"https://www.whiskynotes.be/2018/grain/invergordon-25-years-43-years-darkness/"
2018-01-12;"https://www.whiskynotes.be/2018/glenury-royal/glenury-royal-1984-gordon-macphail-rare-old/"
2018-01-11;"https://www.whiskynotes.be/2018/caol-ila/caol-ila-cl8-elements-of-islay/"
2018-01-10;"https://www.whiskynotes.be/2018/irish-whiskey/irish-single-malt-1989-limited-whisky-investment/"
2018-01-09;"https://www.whiskynotes.be/2018/caol-ila/mortlach-2001-smws-76-135-caol-ila-2010-smws-53-242/"
2018-01-08;"https://www.whiskynotes.be/2018/springbank/springbank-1996-whiskynerds/"
2018-01-05;"https://www.whiskynotes.be/2018/blends/dewars-25-years/"
2018-01-04;"https://www.whiskynotes.be/2018/laphroaig/laphroaig-27-years/"
2018-01-03;"https://www.whiskynotes.be/2018/glendronach/glendronach-parliament-21-years/"
2018-01-02;"https://www.whiskynotes.be/2018/highland-park/orkney-2004-whisky-faessle/"
2017-12-29;"https://www.whiskynotes.be/2017/irish-whiskey/redbreast-16yo-single-cask-master-of-malt/"
2017-12-28;"https://www.whiskynotes.be/2017/glenrothes/glenrothes-oldest-reserve/"
2017-12-27;"https://www.whiskynotes.be/2017/blends/the-gauldrons-douglas-laing/"
2017-12-26;"https://www.whiskynotes.be/2017/linkwood/linkwood-1987-cadenhead-small-batch/"
2017-12-25;"https://www.whiskynotes.be/2017/strathisla/strathisla-1960-gordon-macphail/"
2017-12-22;"https://www.whiskynotes.be/2017/undisclosed/speyside-region-1973-maltbarn-vs-archives/"
2017-12-21;"https://www.whiskynotes.be/2017/littlemill/littlemill-25-years-1991-douglas-laing-xop/"
2017-12-20;"https://www.whiskynotes.be/2017/auchentoshan/auchentoshan-coopers-reserve/"
2017-12-19;"https://www.whiskynotes.be/2017/glenesk/glenesk-1980-gordon-macphail/"
2017-12-18;"https://www.whiskynotes.be/2017/cognac/vallein-tercinier-vt-46-cognac/"
2017-12-15;"https://www.whiskynotes.be/2017/tobermory/tobermory-1994-sansibar-clans/"
2017-12-14;"https://www.whiskynotes.be/2017/highland-park/highland-park-the-dark-17-years/"
2017-12-13;"https://www.whiskynotes.be/2017/blends/compass-box-no-name/"
2017-12-12;"https://www.whiskynotes.be/2017/clynelish/clynelish-1996-8793-macduff-2008-900343-ultimate-van-wees/"
2017-12-11;"https://www.whiskynotes.be/2017/ancnoc/ancnoc-peatheart/"
2017-12-08;"https://www.whiskynotes.be/2017/macallan/macallan-10-years-giovinetti-figli/"
2017-12-07;"https://www.whiskynotes.be/2017/irish-whiskey/teeling-revival-15-years-vol-iv/"
2017-12-06;"https://www.whiskynotes.be/2017/highland-park/orkney-2002-archives/"
2017-12-05;"https://www.whiskynotes.be/2017/glenrothes/six-sherry-bombs-glenrothes-strathisla-old-perth-ledaig-blair-athol/"
2017-12-04;"https://www.whiskynotes.be/2017/highland-park/highland-park-full-volume/"
